TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
06:13.9,0.503442393,0.859737042,1.676391842,1.456427706,0.46412757,0.226110175,0.817864113,0.958638413,0.441719892,0.530236447,0.405355282,0.371313522,0.651257167,0.814630463,0.119627088,0.362391466,0.212126792,1.36684745,-0.380744008,0.358338397,818.7545788,928.3516484,800.6227106,777.6556777,882.014652,0.43103,0.147583,0.89917,5.084229,-10.624542,1.869202,1,1,2,1,1,70,
06:14.9,0.503442393,0.859737042,0.820179599,1.456427706,0.46412757,0.226110175,0.414353549,0.958638413,0.441719892,0.530236447,0.453779993,0.371313522,0.651257167,0.814630463,0.136550724,0.362391466,0.212126792,1.36684745,-0.103602502,0.358338397,799.8168498,907.8021978,800.2197802,780.0732601,796.996337,0.424194,0.114746,0.890625,3.663635,-3.715973,-1.091614,1,1,1,1,1,70,
06:15.9,0.623262213,0.859737042,-0.057469948,0.502944278,0.581417975,0.226110175,-0.034358692,-0.197388802,0.875130077,0.530236447,0.336491264,0.468508956,0.540264382,0.814630463,0.261428824,0.400565804,0.103715074,1.36684745,0.052867617,0.297995165,794.981685,703.5164835,803.040293,791.3553114,728.0952381,0.36853,0.118835,0.917419,4.515991,-5.532837,-1.577606,1,1,1,1,1,70,
06:16.9,0.56639271,0.859737042,-0.265678345,0.30531549,0.581354678,0.226110175,-0.300740091,0.250395717,0.951533965,0.530236447,0.204680577,0.600296472,0.564415004,0.814630463,0.443994113,0.5635308,0.391739441,1.36684745,0.089859075,0.243505445,748.2417582,667.2527473,802.6373626,781.2820513,724.4688645,-0.004883,0.114868,0.992188,2.960815,20.912628,-2.370148,1,1,1,1,1,70,
06:17.9,1.176317324,0.859737042,0.453672275,0.847344717,0.978542048,0.226110175,-0.299445815,0.735165145,0.964435161,0.530236447,0.127911962,0.598080231,0.51311595,0.814630463,0.351136406,0.631853905,0.373258626,1.36684745,0.201680026,0.418477695,854.2124542,645.8974359,815.9340659,798.6080586,502.8571429,-0.517395,0.06604,0.861084,4.807587,24.172516,-0.56076,1,1,1,1,1,70,
06:18.9,1.46100275,0.859737042,0.252196186,0.801309005,1.231662439,0.226110175,-0.061863536,0.541398047,0.938139814,0.530236447,0.119355646,0.513974759,0.398305525,0.814630463,0.366625448,0.694160086,0.314563097,1.36684745,0.531481839,0.510974586,723.6630037,1013.369963,811.5018315,787.3260073,670.8791209,-0.83075,0.107727,0.56842,8.366547,-0.530853,-3.22998,1,1,1,1,1,70,
06:19.9,2.029514774,0.859737042,0.416612739,0.818196023,0.44371315,0.226110175,-0.087945131,0.395588663,0.824066583,0.530236447,0.18370869,0.714080297,0.770023319,0.814630463,0.331582076,0.542743044,0.730637941,1.36684745,0.396488595,0.332412423,779.2673993,726.0805861,801.025641,810.2930403,811.9047619,-0.627319,0.130188,0.793274,1.786957,-31.058655,2.228088,1,1,1,1,1,70,
06:20.9,2.024421786,0.859737042,0.358357044,0.808994089,0.67051564,0.226110175,0.010944434,0.457959997,0.881995731,0.530236447,0.21357528,0.759763732,0.651844424,0.814630463,0.298193522,0.523723618,0.474046783,1.36684745,0.231034559,0.231189204,763.5531136,708.3516484,780.4761905,786.1172161,705.9340659,-0.014954,0.179932,0.977478,6.983337,-40.830841,5.8992,1,1,1,1,1,70,
06:21.9,1.798451811,0.859737042,0.384911892,0.770188367,0.542370807,0.226110175,-0.266036448,0.048006541,0.738695802,0.530236447,0.152720518,0.591733019,0.581256422,0.814630463,0.000558397,0.453318917,0.240391287,1.36684745,-0.047651664,0.377768795,799.8168498,885.2380952,798.6080586,806.2637363,707.5457875,0.260193,0.178345,0.956665,4.28421,-8.134766,0.321503,1,1,1,1,1,70,
06:22.9,1.253690633,0.859737042,0.36586237,0.894026637,0.661806695,0.226110175,0.051671286,0.410332814,0.788998531,0.530236447,0.083883861,0.596517014,0.399458083,0.814630463,-0.088259121,0.716047343,0.230821951,1.36684745,-0.22487731,0.601410002,805.0549451,688.2051282,804.6520147,811.0989011,498.4249084,-0.092041,0.161987,0.979797,0.747681,18.699493,-8.762817,1,1,1,1,1,70,
06:23.9,1.1933251,0.859737042,0.314616909,0.642757035,0.512169111,0.226110175,-0.07070908,0.28380966,0.982239708,0.530236447,0.044258803,0.4471024,0.482879856,0.814630463,0.184163715,0.849031235,0.337549193,1.36684745,-0.163814492,0.504071705,811.0989011,985.970696,815.1282051,796.5934066,657.5824176,-0.589844,0.11377,0.810059,5.054321,16.710663,-6.25061,1,1,1,1,1,70,
06:24.9,1.090382569,0.859737042,0.319476955,0.596479809,0.681491826,0.226110175,0.10010121,0.527829953,1.019563038,0.530236447,0.0151327,0.713038187,0.683444847,0.814630463,0.392875532,0.774195866,0.398581049,1.36684745,0.27313735,0.577247063,832.8571429,1073.809524,829.6336996,812.7106227,755.4945055,-0.836243,0.125122,0.548584,6.654358,3.955231,-3.798218,1,1,1,1,1,70,
06:25.9,0.984694641,0.859737042,0.263299358,0.648127,0.678775394,0.226110175,-0.169623923,0.687216477,0.922472186,0.530236447,0.178232934,0.753581481,0.74150093,0.814630463,0.677229363,0.65065759,0.367873864,1.36684745,0.530471183,0.688690504,799.8168498,853.8095238,816.3369963,816.7399267,996.043956,-0.622681,0.149292,0.783325,2.990723,-37.436371,-0.575714,1,1,1,1,1,70,
06:26.9,0.853578264,0.859737042,0.270316852,0.647053807,0.349809774,0.226110175,-0.228242318,0.452753198,0.991983044,0.530236447,0.279635401,0.716332914,0.670783949,0.814630463,0.524045777,0.598472793,0.240108916,1.36684745,0.22789665,0.418877043,746.6300366,797.8021978,787.3260073,821.5750916,869.1208791,0.144958,0.182922,0.974976,3.484192,-36.090546,-1.181335,1,1,1,1,1,70,
06:27.9,1.519878848,0.859737042,0.737403311,0.799726029,0.746692931,0.226110175,-0.004956238,0.353994149,1.037955782,0.530236447,0.33340122,0.648253916,0.543552575,0.814630463,0.388329858,0.76388715,0.121242972,1.36684745,0.005156272,0.458586931,801.4285714,1290.989011,797.8021978,791.7582418,618.9010989,0.436218,0.203003,0.895447,2.444916,-5.674896,-1.764526,1,1,2,1,1,70,
06:28.9,1.33975457,0.859737042,0.606112184,0.591645899,0.671858971,0.226110175,-0.166627637,0.465460513,0.857596316,0.530236447,0.119861336,0.638274647,0.440394369,0.814630463,0.029053967,0.696039168,0.091163255,1.36684745,-0.258359831,0.603973619,810.6959707,651.5384615,813.5164835,812.7106227,791.7582418,0.188293,0.160583,0.95813,3.050537,26.131439,-5.114136,1,1,1,1,1,70,
06:29.9,0.768396218,0.859737042,0.179332992,0.433120257,0.264919601,0.226110175,-0.261552803,0.376738916,1.293538912,0.530236447,0.097450673,0.727793668,0.644266575,0.814630463,0.111638752,0.645866066,0.200752498,1.36684745,-0.049362343,0.603144179,801.025641,833.6630037,819.1575092,804.6520147,785.7142857,-0.488953,0.079346,0.86145,0.321503,23.978119,-18.527527,1,1,1,1,1,70,
06:30.9,0.966001534,0.859737042,0.887225333,1.165974927,0.222638356,0.226110175,0.230004892,0.713543666,1.201611687,0.530236447,0.397467602,0.917578625,0.889206595,0.814630463,0.497575287,0.826760489,0.491917193,1.36684745,0.420474245,0.702147414,819.1575092,538.7179487,826.007326,817.5457875,981.5384615,-0.869141,0.007324,0.544922,5.824432,14.407806,-5.420685,1,1,1,1,1,70,
06:31.9,1.032827592,0.859737042,1.07325841,1.151679612,0.277129463,0.226110175,0.252196999,0.725571523,1.0000871,0.530236447,0.41024193,0.867978719,0.89269226,0.814630463,0.680904381,0.827663511,0.574779911,1.36684745,0.516303144,0.709846157,776.043956,779.2673993,804.2490842,825.6043956,795.7875458,-0.648438,0.104858,0.762024,6.691742,-33.608246,6.056213,1,1,1,1,1,70,
06:32.9,1.032827592,0.859737042,0.503173936,0.871504007,0.277129463,0.226110175,-0.247050116,0.403496575,1.0000871,0.530236447,0.183137474,0.687080942,0.89269226,0.814630463,0.530016963,0.647860197,0.574779911,1.36684745,0.299859472,0.552284575,728.9010989,717.6190476,794.981685,794.1758242,598.7545788,-0.147095,0.165344,0.97229,5.024414,-33.548431,6.57959,1,1,4,1,1,70,
06:33.9,1.343933636,0.859737042,0.354593077,0.650844645,0.904436771,0.226110175,-0.135914125,0.198543791,1.073109924,0.530236447,-0.160149666,0.652054301,0.596845052,0.814630463,0.239423381,0.562699987,0.433494751,1.36684745,-0.030700728,0.277868989,761.9413919,1123.369963,793.3699634,792.1611722,763.5531136,0.515625,0.178528,0.86377,8.403931,-18.774261,2.250519,1,1,2,1,1,70,
06:34.9,1.92691573,0.859737042,0.817594166,0.555303051,0.964944247,0.226110175,-0.091208975,0.345370819,1.100241744,0.530236447,0.345172417,0.823570181,0.487426931,0.814630463,0.163437199,0.516500656,0.334647189,1.36684745,-0.07356773,0.132565886,796.5934066,587.8754579,793.7728938,806.6666667,613.2600733,0.128723,0.171204,1.001892,0.957031,26.079102,-17.899475,1,1,1,1,1,70,
06:35.9,1.521806879,0.859737042,0.480708679,0.730673481,0.644283762,0.226110175,-0.098758227,0.308114615,0.865295494,0.530236447,0.318492295,0.735218223,0.629568572,0.814630463,0.195206333,0.508243901,0.414249569,1.36684745,-0.029324543,0.170582866,792.5641026,967.4358974,828.021978,773.6263736,1061.721612,-0.518311,0.067383,0.861389,-1.457977,25.959473,-5.121613,1,1,2,1,1,70,
06:36.9,0.991297875,0.859737042,0.388740013,0.534634104,0.679513238,0.226110175,-0.083152235,0.494681939,0.826966953,0.530236447,0.222998729,0.74393448,0.801590239,0.814630463,0.228864417,0.795765766,0.567755575,1.36684745,0.128257065,0.464750581,823.5897436,761.5384615,822.3809524,801.4285714,641.0622711,-0.882141,0.082581,0.463562,6.975861,0.119629,2.968292,1,1,2,1,1,70,
06:37.9,1.142819665,0.859737042,0.411191969,0.701948261,0.703576007,0.226110175,-0.176092851,0.583928944,0.750600827,0.530236447,0.266012696,0.59956324,0.635513234,0.814630463,0.221114002,0.885483818,0.421235706,1.36684745,0.222451622,0.651627868,796.5934066,886.4468864,810.2930403,801.4285714,830.03663,-0.673035,0.150085,0.744995,1.360779,-35.335388,1.891632,1,1,1,1,1,70,
06:38.9,1.154398197,0.859737042,0.167390875,0.737317875,0.698737952,0.226110175,-0.173912863,0.408133307,0.848537371,0.530236447,0.163511809,0.596138784,0.615838494,0.814630463,0.195013524,0.614834807,0.489125543,1.36684745,-0.030050765,0.607080732,686.996337,720.03663,795.7875458,820.3663004,1229.74359,-0.125366,0.150696,0.975525,-4.815063,-36.068115,-1.547699,1,1,1,1,1,70,
06:39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
06:39.9,1.469046493,0.859737042,0.285781451,0.577574074,1.151055335,0.226110175,0.059380839,0.37855976,1.003771793,0.530236447,0.09204982,0.626083611,0.532458523,0.814630463,0.200333751,0.59518101,0.361788355,1.36684745,-0.069946581,0.441061278,827.6190476,817.5457875,795.7875458,823.1868132,810.2930403,0.353943,0.184387,0.936584,5.772095,-15.342407,1.271057,1,1,4,1,1,70,
06:40.9,1.657712893,0.859737042,0.466817946,0.713189893,1.365382563,0.226110175,0.018895868,0.521722383,0.977604039,0.530236447,0.038921191,0.791057118,0.541743116,0.814630463,0.099897933,0.625240145,0.328440258,1.36684745,0.013008355,0.415892954,807.4725275,668.8644689,819.1575092,811.5018315,743.4065934,0.046692,0.127319,0.982239,1.091614,17.540588,-7.207642,1,1,1,1,1,70,
06:41.9,1.577758378,0.859737042,0.491388345,0.482357461,0.480762653,0.226110175,-0.243296724,0.288948896,0.539818416,0.530236447,0.01666716,0.807195829,0.526875683,0.814630463,0.153755449,0.625221177,0.413826041,1.36684745,0.140880561,0.585617085,842.1245421,1079.85348,816.7399267,802.2344322,644.6886447,-0.546448,0.138245,0.835327,6.108551,22.505188,-4.082336,1,1,1,1,1,70,
06:42.9,1.498495117,0.859737042,0.087108221,0.356738492,0.551958513,0.226110175,0.132021001,0.058450803,1.099674998,0.530236447,0.203893369,0.654470472,0.684035109,0.814630463,0.417663857,0.705434359,0.584034409,1.36684745,0.304205898,0.524069586,816.7399267,731.3186813,816.7399267,818.3516484,741.3919414,-0.867004,0.112854,0.515686,10.018921,-2.557068,-2.190704,1,1,1,1,1,70,
06:43.9,1.179666002,0.859737042,0.169009767,0.504037162,0.373231687,0.226110175,-0.370267358,0.366741658,1.125075399,0.530236447,0.030873282,0.700877827,0.821708542,0.814630463,0.45708786,0.835741629,0.551419342,1.36684745,0.285382121,0.76951491,797.3992674,890.8791209,812.3076923,811.0989011,661.2087912,-0.745728,0.143127,0.674622,-1.652374,-33.675537,5.016937,1,1,1,1,1,70,
06:44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
06:44.9,0.7250466,0.859737042,0.19315194,0.499159609,0.247575602,0.226110175,-0.148079601,0.348931071,0.740491506,0.530236447,-0.033887589,0.550382874,0.665718349,0.814630463,0.223633997,0.623871781,0.159326238,1.36684745,0.107675521,0.643674108,761.5384615,736.5567766,801.025641,808.6813187,861.0622711,-0.166626,0.156738,0.970154,2.332764,-40.359802,7.155304,1,1,1,1,1,70,
06:45.9,0.727764265,0.859737042,0.485012371,0.535563703,-0.07427392,0.226110175,0.119620795,0.147502345,0.438264852,0.530236447,0.121328507,0.738919575,0.571433005,0.814630463,0.029558874,0.384377037,0.176411637,1.36684745,-0.177241434,0.615364216,809.0842491,929.96337,793.7728938,820.3663004,659.1941392,0.383057,0.151611,0.910339,4.949646,-13.361053,-2.796326,1,1,1,1,1,70,
06:46.9,0.9813218,0.859737042,0.513339573,0.599126743,0.503505897,0.226110175,0.219471915,0.200093814,0.57040697,0.530236447,0.152896552,0.764383875,0.531332269,0.814630463,0.039953899,0.339056204,0.430269406,1.36684745,-0.326378246,0.479597733,773.2234432,704.7252747,809.4871795,821.978022,644.6886447,0.078064,0.127563,0.989136,7.708588,29.862366,-3.603821,1,1,1,1,1,70,
06:47.9,1.395254663,0.859737042,0.642215885,0.539510481,0.323216466,0.226110175,0.235769421,0.468495493,0.957835622,0.530236447,0.549768249,1.131035513,0.632923159,0.814630463,0.126164769,0.583075684,0.447326892,1.36684745,-0.203065867,0.531614867,808.6813187,927.5457875,813.9194139,782.0879121,778.0586081,-0.489197,0.09613,0.891541,15.678864,25.346375,-11.514282,1,1,1,1,1,70,
06:48.9,1.65731948,0.859737042,0.534483155,0.717964368,0.399175168,0.226110175,0.169134667,0.670247817,1.054871387,0.530236447,0.560076038,1.128020476,0.878506811,0.814630463,0.367062662,0.900935491,0.726124148,1.36684745,0.173394672,0.801235111,786.9230769,755.8974359,803.4432234,799.4139194,736.1538462,-0.891052,0.061523,0.516357,-0.471039,-0.822449,8.777771,1,1,1,1,1,70,
06:49.9,1.519831501,0.859737042,0.293080294,0.524593579,0.634580981,0.226110175,0.179294226,0.475256243,0.846678407,0.530236447,0.172984169,0.657626012,0.869217284,0.814630463,0.555167332,0.881169925,0.68095143,1.36684745,0.122331872,0.69461715,794.5787546,788.9377289,820.3663004,809.0842491,640.6593407,-0.677917,0.090576,0.766724,-2.676697,-28.262329,3.686066,1,1,4,1,1,70,
06:50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
06:50.9,0.855487352,0.859737042,0.19868753,0.280364072,0.783551113,0.226110175,0.038839859,0.236298331,0.834837638,0.530236447,0.243800607,0.591156924,0.800743659,0.814630463,0.556720286,0.767345766,0.423182036,1.36684745,0.241116777,0.575071764,794.981685,730.9157509,788.1318681,807.4725275,662.8205128,-0.046875,0.165466,0.993591,6.295471,-35.664368,7.581482,1,1,1,1,1,70,
06:51.9,1.060579114,0.859737042,0.403084661,0.106885587,0.59878906,0.226110175,0.065481818,0.050131563,0.579070055,0.530236447,0.323423171,0.40879791,0.636403955,0.814630463,0.41806463,0.61086879,0.426032829,1.36684745,0.218484993,0.369186508,796.1904762,736.5567766,785.7142857,811.9047619,667.2527473,0.301208,0.184082,0.939697,1.921539,-12.321777,0.493469,1,1,1,1,1,70,
06:52.9,0.945604246,0.859737042,0.479039279,0.441747287,0.374970553,0.226110175,0.170541565,-0.185571215,0.915722926,0.530236447,0.249335114,0.587302039,0.513167759,0.814630463,0.257271872,0.447091368,0.354506137,1.36684745,-0.199901237,0.289904522,799.4139194,726.0805861,812.7106227,812.3076923,558.8644689,0.02832,0.190857,0.988892,7.222595,14.811554,1.181335,1,1,1,1,1,70,
06:53.9,0.918857909,0.859737042,0.617555357,0.821592817,0.424191508,0.226110175,0.049854267,0.159458154,0.952647241,0.530236447,0.123314407,0.538340584,0.518968599,0.814630463,0.32685915,0.389560509,0.504732674,1.36684745,-0.081183684,0.331612397,818.7545788,936.4102564,826.8131868,819.1575092,894.5054945,-0.425354,0.184753,0.874268,6.003876,17.974243,-11.559143,1,1,1,1,1,70,
06:54.9,1.24244875,0.859737042,0.310578786,0.78733625,0.734527323,0.226110175,-0.200360151,0.401386056,0.798090678,0.530236447,0.026522893,0.695834077,0.580063405,0.814630463,0.359868933,0.451209232,0.74555104,1.36684745,0.33985674,0.503102834,799.4139194,783.2967033,797.8021978,795.3846154,766.7765568,-0.859314,0.140381,0.531738,1.869202,4.874878,-0.052338,1,1,1,1,1,70,
06:55.9,0.888579795,0.859737042,-0.004985351,0.705509795,0.615398827,0.226110175,-0.263665546,0.332875236,0.748186169,0.530236447,0.084794078,0.493730272,0.602098233,0.814630463,0.414102083,0.683594463,0.881384898,1.36684745,0.352956144,0.568704018,809.0842491,786.1172161,800.6227106,808.6813187,732.1245421,-0.71637,0.167603,0.697083,3.91037,-30.916595,4.007568,1,1,1,1,1,70,
06:56.9,0.867178487,0.859737042,0.157359791,0.852105718,0.414689249,0.226110175,-0.134655948,0.318449085,0.673656674,0.530236447,0.102153242,0.578786631,0.573442843,0.814630463,0.20370886,0.640194751,0.607517947,1.36684745,0.097084031,0.514218455,771.2087912,762.7472527,795.7875458,801.4285714,751.8681319,-0.220886,0.189453,0.953186,3.53653,-34.5578,4.830017,1,1,1,1,1,70,
06:57.9,1.229132329,0.859737042,0.133888075,0.503799832,0.586161633,0.226110175,-0.118826669,0.263358092,0.830512411,0.530236447,-0.104944816,0.779930905,0.637456894,0.814630463,-0.13918342,0.648493571,0.478320381,1.36684745,-0.211283204,0.331485718,793.7728938,815.9340659,789.7435897,799.8168498,643.0769231,0.184021,0.195557,0.966187,4.560852,-10.400238,-0.456085,1,1,1,1,1,70,
06:58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
06:58.9,0.945941998,0.859737042,0.328804773,0.48555811,0.529797912,0.226110175,-0.064045765,0.615975068,0.797591515,0.530236447,0.057285164,0.72494932,0.611053345,0.814630463,-0.055586776,0.493870156,0.392446911,1.36684745,-0.436594519,0.177247298,805.0549451,793.7728938,813.9194139,815.9340659,726.0805861,-0.127502,0.180298,0.994751,0.456085,14.026489,-7.775879,1,1,1,1,1,70,
06:59.9,0.659444878,0.859737042,0.479946706,0.66446293,0.353254826,0.226110175,-0.018284247,0.506248229,0.977488884,0.530236447,0.195962163,0.806680159,0.649853665,0.814630463,0.03030869,0.699207094,0.575252981,1.36684745,-0.201950894,0.261963141,802.2344322,838.0952381,798.2051282,781.6849817,822.7838828,-0.447754,0.092346,0.894897,1.577606,11.633911,-7.125397,1,1,1,1,1,70,
07:00.9,1.262631097,0.859737042,0.078206424,0.884828381,0.445939816,0.226110175,-0.22658888,0.552882047,1.093665589,0.530236447,0.360985782,0.949845321,0.962867188,0.814630463,0.600866911,0.859457359,0.751769629,1.36684745,0.327210472,0.648292995,869.9267399,798.2051282,804.2490842,817.5457875,763.956044,-0.872925,0.111633,0.512573,4.994507,9.346008,-3.843079,1,1,1,1,1,70,
07:01.9,1.747888851,0.859737042,0.049596889,0.621448401,0.649424693,0.226110175,-0.111283988,0.599479755,0.957957121,0.530236447,0.220522062,0.797009888,0.899383699,0.814630463,0.700787424,0.862645403,0.620293561,1.36684745,0.482889693,0.612764397,798.6080586,872.3443223,805.0549451,797.8021978,863.0769231,-0.729553,0.149902,0.655884,2.975769,-34.72229,2.325287,1,1,1,1,1,70,
07:02.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
07:02.9,1.31447717,0.859737042,0.194264398,0.813686864,0.608619053,0.226110175,-0.225663408,0.473401034,0.60177952,0.530236447,0.113964096,0.886928978,0.764714993,0.814630463,0.668649156,0.843831516,0.732503279,1.36684745,0.237327118,0.585452565,850.1831502,695.4578755,793.7728938,858.6446886,1134.249084,-0.215637,0.234619,0.95636,8.478699,-43.716888,5.966492,1,1,1,1,1,70,
07:03.9,0.919090909,0.859737042,0.407821811,1.026805336,0.531723562,0.226110175,-0.066504438,0.55495199,0.420591515,0.530236447,0.149755146,0.835894336,0.633327509,0.814630463,0.441240736,0.798211855,0.761177688,1.36684745,-0.055827535,0.639476724,792.5641026,818.3516484,800.6227106,813.9194139,796.1904762,0.209229,0.186951,0.965942,6.280518,-15.903168,2.459869,1,1,1,1,1,70,
07:04.9,1.408967043,0.859737042,0.399099326,1.055012192,0.643219988,0.226110175,0.024890937,0.653222089,0.650541503,0.530236447,0.121381544,0.778648904,0.478427249,0.814630463,0.022721094,0.67598897,0.286780832,1.36684745,-0.305936725,0.565809306,765.970696,750.2564103,797.8021978,811.9047619,818.3516484,0.045288,0.142639,0.988953,-3.304749,15.68634,-8.112335,1,1,1,1,1,70,
07:05.9,1.123370097,0.859737042,0.404481323,1.019423904,0.694690307,0.226110175,-0.039465575,0.571895848,1.126281576,0.530236447,0.197314146,0.778613841,0.650023028,0.814630463,0.066206153,0.675306074,0.246101499,1.36684745,-0.351980001,0.373039467,800.2197802,1056.080586,813.1135531,809.0842491,696.6666667,-0.39563,0.158325,0.932556,6.990814,18.826599,-2.50473,1,1,1,1,1,70,
